--------------------
Env: Atari-Alien-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
100000		-81.300		-81.400		-87.400		-71.400		-78.200		-79.200		-81.000		-81.100		-88.400		-90.100
200000		-73.000		-69.500		-83.200		-76.800		-79.200		-78.200		-71.800		-78.500		-71.800		-79.400
300000		-56.700		-70.000		-83.200		-64.000		-67.600		-60.400		-77.400		-70.800		-62.200		-76.400
400000		-60.800		-57.600		-77.800		-54.800		-59.000		-52.000		-60.400		-72.600		-57.400		-70.400
500000		-48.200		-56.400		-79.400		-58.800		-61.800		-46.800		-57.800		-59.400		-59.400		-61.200
600000		-46.200		-55.800		-69.200		-42.600		-57.800		-49.400		-47.600		-60.000		-42.400		-62.000
700000		-36.000		-46.400		-64.000		-36.200		-35.000		-43.100		-42.400		-49.800		-49.600		-61.400
800000		-40.200		-43.700		-66.400		-35.000		-37.800		-43.000		-40.800		-41.200		-42.800		-55.200
900000		-39.200		-36.600		-63.000		-18.200		-40.200		-37.800		-41.600		-42.000		-42.000		-45.800
1000000		-41.800		-31.000		-57.000		-14.800		-38.600		-25.800		-25.400		-28.200		-32.800		-53.600
1100000		-30.800		-29.600		-46.800		-0.800		-28.000		-36.200		-27.600		-31.800		-37.200		-42.900
1200000		-31.200		-24.100		-49.100		-15.800		-28.100		-25.000		-17.600		-26.600		-35.000		-39.700
1300000		-18.400		-31.700		-32.600		7.400		-29.200		-24.200		-17.400		-28.100		-33.000		-38.600
1400000		-9.200		-15.200		-9.000		-8.900		-19.400		-15.000		-13.600		-11.400		-29.400		-38.000
1500000		-16.600		-9.800		-17.200		6.800		-22.800		-15.000		-12.400		-15.000		-36.600		-30.000
1600000		-4.400		-11.400		-8.500		8.200		-15.100		-13.600		-9.400		-9.800		-25.100		-25.600
1700000		-0.600		-1.400		-1.000		-3.000		-12.400		-6.800		0.600		-5.200		-33.800		-30.800
1800000		-6.600		-7.800		13.000		18.400		-9.800		-9.400		5.400		1.400		-21.800		-16.800
1900000		7.800		8.800		6.200		11.800		5.400		8.200		13.200		12.700		-24.400		-17.600
2000000		-3.400		15.800		16.800		21.800		-18.400		-4.200		15.400		0.600		-32.000		-6.400
2100000		2.200		12.600		16.000		14.400		5.400		2.200		11.800		-5.000		-18.800		-14.200
2200000		5.800		23.800		12.800		21.800		-9.600		4.000		17.800		10.200		-19.800		-2.000
2300000		3.400		17.000		26.600		23.400		-6.800		6.600		32.400		-1.000		-18.800		1.800
2400000		7.200		23.600		17.000		17.700		-1.200		8.000		26.800		5.400		-18.900		-5.200
2500000		9.000		22.700		21.800		27.400		9.000		7.400		20.200		6.000		-15.800		-1.600
--------------------
Env: Atari-Freeway-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.000		17.300		0.000		0.000		0.000		0.000		0.000		8.500		0.000		3.100
100000		26.300		29.500		31.100		28.300		31.100		31.100		30.600		31.200		30.300		30.100
200000		31.200		31.100		32.000		30.700		31.700		31.300		31.800		32.000		32.000		32.000
300000		32.000		31.300		31.900		31.700		32.000		31.500		31.000		32.000		31.400		32.200
400000		32.000		31.700		32.000		31.800		32.000		31.600		32.900		30.600		30.700		32.000
500000		32.300		31.700		31.900		31.600		31.700		30.200		32.400		30.900		31.400		32.300
600000		32.500		31.800		32.000		31.700		31.600		31.400		32.100		30.900		31.900		31.500
700000		32.000		30.700		32.000		31.800		31.300		32.000		32.500		31.800		31.700		31.900
800000		32.600		32.200		31.800		31.200		31.100		32.400		32.500		31.500		31.600		31.100
900000		32.000		32.200		32.000		31.800		31.200		31.600		32.600		32.000		31.900		31.700
1000000		32.700		32.300		32.000		31.000		31.000		32.400		32.400		31.800		32.000		30.800
1100000		32.500		32.200		31.900		31.800		31.400		32.800		31.700		32.000		31.900		30.800
1200000		32.300		32.500		31.900		31.500		31.000		31.900		31.600		31.900		32.000		32.200
1300000		32.500		32.600		32.000		31.700		31.700		32.600		31.600		31.700		31.600		31.800
1400000		32.500		32.900		32.500		32.200		31.900		32.400		32.100		31.700		31.900		32.100
1500000		32.400		32.400		31.800		32.500		31.800		31.600		31.500		31.900		30.600		31.900
1600000		32.500		32.600		31.300		32.200		31.900		31.600		32.000		32.000		31.900		32.200
1700000		32.300		32.600		31.200		32.200		32.000		32.200		31.800		32.000		31.300		32.100
1800000		31.800		32.000		32.500		32.500		31.800		32.000		32.500		32.200		31.500		32.200
1900000		32.600		32.500		31.300		32.900		31.800		32.200		32.600		32.200		31.800		32.200
2000000		32.300		32.600		31.600		32.600		31.900		32.700		32.400		32.200		32.000		32.200
2100000		32.300		32.900		31.900		32.500		31.900		32.500		32.000		31.900		31.800		32.500
2200000		32.700		32.300		32.300		32.600		31.900		32.600		32.100		31.800		31.800		32.300
2300000		32.800		32.500		32.400		32.300		32.000		32.200		32.400		32.500		30.900		33.500
2400000		32.200		32.400		32.000		31.800		31.700		32.500		31.800		32.200		31.800		32.200
2500000		32.300		32.600		32.600		31.800		31.800		32.400		31.900		32.600		31.700		32.000
--------------------
Env: Atari-Frostbite-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		72.000		44.000		80.000		110.000		3.000		85.000		98.000		74.000		58.000		42.000
100000		220.000		2219.000	260.000		262.000		1859.000	3166.000	1016.000	823.000		282.000		2048.000
200000		259.000		2733.000	2467.000	3109.000	3022.000	3220.000	2878.000	3008.000	2853.000	2866.000
300000		270.000		2874.000	2888.000	3127.000	3136.000	3336.000	3686.000	3762.000	2143.000	3633.000
400000		260.000		2791.000	2571.000	3281.000	3099.000	3153.000	2656.000	7168.000	3033.000	4311.000
500000		255.000		3447.000	3307.000	3235.000	3342.000	3185.000	4083.000	6834.000	2970.000	4585.000
600000		269.000		3196.000	3995.000	2948.000	3172.000	3221.000	4319.000	6443.000	3017.000	5092.000
700000		270.000		3841.000	5000.000	3472.000	3061.000	3301.000	6318.000	6820.000	2843.000	6516.000
800000		260.000		3304.000	6233.000	3378.000	3098.000	3463.000	7031.000	7712.000	3934.000	4287.000
900000		267.000		3838.000	3408.000	3483.000	3085.000	3599.000	5723.000	5724.000	2119.000	5418.000
1000000		263.000		3806.000	4383.000	3437.000	3045.000	3584.000	7349.000	6474.000	3023.000	4675.000
1100000		269.000		3259.000	5379.000	3408.000	2328.000	2456.000	7110.000	4961.000	3090.000	5804.000
1200000		246.000		3589.000	5235.000	3377.000	3208.000	2951.000	6666.000	4405.000	4266.000	5580.000
1300000		268.000		4830.000	3936.000	3271.000	3110.000	3138.000	7598.000	2851.000	2727.000	5220.000
1400000		253.000		4135.000	4981.000	3755.000	3347.000	3551.000	5122.000	4277.000	2533.000	7477.000
1500000		261.000		3839.000	6489.000	4130.000	3300.000	3343.000	6437.000	3940.000	3016.000	5600.000
1600000		263.000		5791.000	6030.000	4088.000	3196.000	3255.000	7874.000	4808.000	3176.000	4129.000
1700000		266.000		5791.000	6916.000	3494.000	2986.000	3149.000	5174.000	5712.000	3001.000	3685.000
1800000		269.000		5374.000	6998.000	3763.000	3401.000	3091.000	6477.000	5291.000	4013.000	4075.000
1900000		265.000		6528.000	6733.000	3358.000	3253.000	3101.000	7287.000	6674.000	2734.000	4857.000
2000000		270.000		4090.000	6833.000	4522.000	2907.000	3328.000	5779.000	5329.000	4306.000	4130.000
2100000		263.000		5506.000	6949.000	3734.000	3402.000	3410.000	6491.000	7290.000	4634.000	5352.000
2200000		266.000		6065.000	7529.000	3723.000	3242.000	3175.000	4374.000	6809.000	2503.000	4714.000
2300000		270.000		4431.000	6430.000	3757.000	2775.000	3334.000	3963.000	7243.000	4134.000	6448.000
2400000		270.000		5764.000	6183.000	5393.000	3221.000	3337.000	5503.000	5473.000	4390.000	3925.000
2500000		263.000		5747.000	8051.000	6204.000	3307.000	3281.000	5394.000	4535.000	4021.000	4815.000
--------------------
Env: Atari-Gopher-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		270.000		170.000		400.000		392.000		234.000		340.000		280.000		294.000		462.000		238.000
100000		754.000		686.000		618.000		936.000		612.000		1110.000	716.000		952.000		1096.000	812.000
200000		2884.000	1258.000	1532.000	1198.000	1226.000	1814.000	1804.000	2964.000	2880.000	992.000
300000		4256.000	1500.000	2194.000	1176.000	1136.000	2638.000	3586.000	3844.000	3146.000	1168.000
400000		3622.000	3414.000	4312.000	1760.000	966.000		3476.000	3596.000	3398.000	3324.000	764.000
500000		4972.000	3400.000	4020.000	2390.000	1476.000	3698.000	4072.000	3156.000	3746.000	862.000
600000		4970.000	4196.000	5488.000	3490.000	2552.000	4392.000	4346.000	3434.000	4362.000	858.000
700000		4518.000	3380.000	5222.000	3864.000	2974.000	3328.000	4982.000	5244.000	4034.000	1006.000
800000		5356.000	4434.000	6478.000	4906.000	3434.000	3996.000	4844.000	6238.000	5228.000	774.000
900000		4472.000	5414.000	4972.000	3910.000	4362.000	4984.000	5554.000	5762.000	4304.000	1150.000
1000000		5462.000	6296.000	4576.000	4750.000	5080.000	4880.000	7138.000	4982.000	5238.000	960.000
1100000		6402.000	4924.000	5994.000	4554.000	4574.000	7050.000	7418.000	9564.000	5332.000	1132.000
1200000		6764.000	6306.000	6228.000	6406.000	4844.000	5914.000	7398.000	8270.000	5310.000	1128.000
1300000		12554.000	5828.000	9012.000	5522.000	4462.000	5472.000	5940.000	14460.000	5670.000	1028.000
1400000		8304.000	6646.000	7200.000	6716.000	5290.000	10170.000	7884.000	9304.000	7850.000	1240.000
1500000		8836.000	6170.000	8594.000	9696.000	5166.000	8338.000	7658.000	10364.000	5472.000	1732.000
1600000		11756.000	6650.000	14804.000	6636.000	6442.000	9034.000	6160.000	8884.000	7228.000	8084.000
1700000		10282.000	4752.000	9016.000	6820.000	7316.000	6858.000	9534.000	13012.000	9056.000	7166.000
1800000		12074.000	5286.000	12270.000	12260.000	6670.000	8446.000	6700.000	15556.000	10424.000	19208.000
1900000		8602.000	8680.000	12438.000	9568.000	5644.000	7738.000	6822.000	18374.000	9168.000	15998.000
2000000		18650.000	11744.000	14090.000	12814.000	5362.000	10420.000	9228.000	15948.000	11440.000	27204.000
2100000		17886.000	10000.000	15886.000	14684.000	7864.000	10040.000	7420.000	26822.000	12096.000	27842.000
2200000		15714.000	15426.000	9338.000	11850.000	8258.000	18958.000	8578.000	18332.000	13532.000	24626.000
2300000		18068.000	9598.000	17316.000	13646.000	10872.000	13004.000	16274.000	10576.000	9724.000	11102.000
2400000		20764.000	15690.000	10724.000	13412.000	7400.000	16696.000	17034.000	24274.000	16356.000	33778.000
2500000		15568.000	17494.000	22958.000	16148.000	14352.000	16530.000	11124.000	30916.000	12332.000	34320.000
--------------------
Env: Atari-Gravitar-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		20.000		160.000		210.000		255.000		45.000		370.000		185.000		85.000		200.000		135.000
100000		10.000		150.000		180.000		90.000		60.000		210.000		110.000		75.000		0.000		35.000
200000		310.000		185.000		245.000		25.000		175.000		125.000		195.000		235.000		170.000		85.000
300000		330.000		435.000		320.000		10.000		105.000		270.000		320.000		185.000		300.000		220.000
400000		325.000		260.000		305.000		320.000		410.000		300.000		470.000		85.000		260.000		50.000
500000		225.000		235.000		455.000		150.000		400.000		370.000		185.000		250.000		160.000		170.000
600000		425.000		260.000		250.000		115.000		415.000		280.000		245.000		130.000		180.000		100.000
700000		375.000		225.000		325.000		400.000		300.000		370.000		235.000		185.000		325.000		75.000
800000		300.000		275.000		295.000		245.000		365.000		330.000		170.000		175.000		370.000		195.000
900000		320.000		295.000		365.000		405.000		330.000		260.000		330.000		195.000		260.000		310.000
1000000		260.000		315.000		385.000		180.000		410.000		270.000		230.000		275.000		235.000		195.000
1100000		335.000		300.000		420.000		220.000		520.000		250.000		285.000		320.000		260.000		285.000
1200000		250.000		400.000		320.000		220.000		375.000		260.000		225.000		250.000		360.000		100.000
1300000		335.000		355.000		285.000		420.000		360.000		250.000		220.000		320.000		300.000		245.000
1400000		320.000		335.000		250.000		275.000		325.000		300.000		310.000		320.000		385.000		255.000
1500000		200.000		410.000		310.000		420.000		140.000		250.000		415.000		275.000		460.000		400.000
1600000		350.000		295.000		300.000		350.000		425.000		275.000		360.000		250.000		395.000		175.000
1700000		260.000		285.000		420.000		355.000		335.000		225.000		315.000		250.000		345.000		295.000
1800000		270.000		350.000		425.000		385.000		450.000		260.000		245.000		225.000		335.000		160.000
1900000		335.000		275.000		435.000		475.000		460.000		250.000		360.000		310.000		335.000		220.000
2000000		250.000		295.000		350.000		360.000		430.000		260.000		430.000		370.000		225.000		245.000
2100000		235.000		360.000		385.000		410.000		510.000		250.000		365.000		275.000		355.000		225.000
2200000		260.000		285.000		610.000		550.000		470.000		295.000		385.000		255.000		470.000		255.000
2300000		360.000		395.000		380.000		475.000		505.000		300.000		455.000		445.000		435.000		200.000
2400000		275.000		320.000		375.000		430.000		600.000		380.000		430.000		335.000		560.000		260.000
2500000		260.000		345.000		435.000		530.000		705.000		300.000		390.000		300.000		485.000		225.000
--------------------
Env: Atari-Hero-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		7.500		0.000		135.000		1896.500	0.000		80.000		252.500		105.000		60.000		15.000
100000		3486.000	3135.000	3135.000	3135.000	7479.000	3279.500	2990.000	3085.000	2946.000	3122.500
200000		7560.000	3135.000	4510.500	7547.000	7555.000	7492.000	3135.000	7491.000	2946.000	7510.000
300000		7296.000	6916.500	7520.000	7524.000	7560.000	7560.000	3155.000	7696.000	3122.500	6621.000
400000		7560.000	7560.000	7480.000	7545.000	7560.000	7560.000	7552.000	13298.000	3135.000	7518.000
500000		7580.000	7560.000	7565.000	7564.000	7560.000	7560.000	7530.000	13441.000	3160.000	7510.000
600000		7560.000	7555.000	7666.000	7560.000	7560.000	7560.000	7541.000	13517.000	7525.000	7598.000
700000		7584.000	7556.000	7612.000	7560.000	7550.000	7560.000	7571.000	13521.000	7555.000	13378.000
800000		7560.000	7560.000	7670.000	7560.000	7555.000	7568.000	7609.000	13502.000	7570.000	13438.500
900000		7583.000	7560.000	7670.000	7524.000	7560.000	7575.000	7686.000	13445.000	7652.000	13447.000
1000000		3577.500	7478.000	7657.000	7558.000	7730.000	7002.500	7661.000	13430.000	8344.500	13477.000
1100000		7556.000	7571.000	7655.000	7556.000	7662.000	7663.000	7671.000	13475.000	7593.500	13497.000
1200000		7552.000	7680.000	7665.000	7452.000	7617.000	7664.000	7691.000	13459.000	10427.000	13470.000
1300000		7610.000	7661.000	7680.000	7565.000	7218.000	7721.000	7679.000	13464.000	13260.000	13610.500
1400000		7473.000	7648.000	7679.000	7568.000	13336.000	7540.500	7700.000	13568.000	13381.000	13511.000
1500000		13291.000	7710.000	7598.500	6215.000	13359.000	6846.500	7821.000	13582.500	13397.000	13332.500
1600000		13585.000	7702.000	7720.000	7206.000	13313.000	11718.000	7806.000	13566.000	13447.000	13508.500
1700000		13585.000	7598.000	8095.500	7551.500	13333.500	13384.000	7740.000	13591.000	13521.000	13652.500
1800000		13477.500	7661.000	11026.000	7816.500	13465.500	13401.000	7674.500	13554.000	13473.500	13579.000
1900000		13729.500	7368.000	13383.000	13000.500	13506.000	13416.500	7785.500	13567.000	13556.000	13522.000
2000000		13581.500	8693.500	13274.000	13428.000	13451.000	13414.500	7714.000	12967.500	13449.000	13755.000
2100000		14223.500	8245.000	13369.000	13383.000	13479.000	13398.000	8005.000	13673.000	13553.000	13736.000
2200000		13537.000	10300.500	12842.500	13468.000	13542.000	13516.000	7733.500	13559.000	13627.500	14378.500
2300000		13642.000	13291.000	13495.000	13421.000	13632.500	13449.000	7826.500	13769.500	15483.000	18371.500
2400000		13437.000	13393.000	13341.000	13439.000	13506.000	13445.500	7937.500	13833.000	13631.500	20401.000
2500000		13609.500	13379.500	13431.000	13435.000	13493.000	13478.000	8006.000	13801.000	14150.500	17725.500
--------------------
Env: Atari-IceHockey-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		-17.900		-13.200		-17.100		-11.500		-16.700		-13.800		-8.500		-7.400		-9.300		-16.700
100000		-11.300		-6.200		-7.900		-6.400		-14.600		-5.000		-6.700		-14.100		-4.600		-9.300
200000		-10.900		-4.700		-8.000		-5.500		-8.900		-2.400		-7.900		-11.500		-3.400		-10.000
300000		-8.500		-5.000		-5.000		-7.600		-8.500		-3.500		-6.400		-8.400		-5.100		-9.200
400000		-7.500		-1.800		-3.500		-5.200		-8.500		-2.800		-5.500		-6.400		-5.100		-5.300
500000		-6.900		-2.800		-3.700		-4.700		-7.200		-4.700		-5.500		-7.400		-5.000		-3.600
600000		-5.700		-4.800		-2.600		-1.900		-4.400		0.100		-5.000		-6.200		-3.800		-3.500
700000		-6.900		-3.600		-3.000		-2.400		-7.100		-3.500		-3.900		-3.600		-2.100		-2.500
800000		-6.100		-2.000		0.300		-3.900		-3.900		-1.700		-2.100		-6.500		-5.300		-2.300
900000		-5.500		-1.500		-1.800		-2.700		-3.900		-1.000		-4.800		-6.500		-2.500		-1.300
1000000		-3.700		0.700		0.100		-2.100		-2.800		-0.700		-3.500		-5.300		-2.100		-2.500
1100000		-2.800		0.200		2.400		-1.500		-1.200		0.900		-4.100		-5.000		-0.300		-1.700
1200000		-2.900		-0.100		-0.800		-3.000		-0.800		-1.500		-3.600		-3.500		-1.800		-1.800
1300000		-4.300		0.100		0.200		-3.200		-1.900		0.400		-1.800		-4.100		-1.100		-0.100
1400000		-5.200		0.800		1.800		-3.600		-1.500		0.200		-3.600		-2.400		-1.400		-0.800
1500000		-4.500		0.700		1.800		-2.000		-2.900		-2.400		-2.800		-2.900		-2.400		-2.300
1600000		-3.300		2.100		1.100		-3.800		-2.500		-0.500		-3.800		-4.300		-1.100		-1.500
1700000		-1.900		0.700		0.000		-0.800		-2.100		4.100		-3.500		-3.400		-1.600		1.600
1800000		-1.700		2.700		0.800		-1.800		-1.600		2.700		-1.600		-3.900		-1.800		-0.600
1900000		-1.900		-0.100		0.400		-1.100		-0.500		2.300		-1.500		-4.600		-1.200		-1.300
2000000		-0.700		3.100		0.800		-1.200		0.800		3.000		-2.600		-4.400		-1.200		-0.500
2100000		-1.100		1.600		1.600		-0.900		-1.200		3.600		-2.900		-1.500		-1.300		0.200
2200000		-0.700		3.100		0.200		-1.500		-0.300		4.400		-3.200		-2.100		1.000		-0.600
2300000		0.100		3.200		-0.900		-0.200		-0.800		0.000		-3.200		-3.000		-1.100		1.900
2400000		-2.500		3.600		1.600		-0.600		-0.400		3.900		-3.300		-1.900		-0.400		1.700
2500000		-0.100		4.300		1.500		0.000		0.900		1.900		-2.500		-2.800		0.800		0.000
--------------------
Env: Atari-Jamesbond-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		30.000		70.000		50.000		15.000		85.000		50.000		55.000		30.000		10.000		45.000
100000		415.000		390.000		380.000		155.000		260.000		390.000		160.000		230.000		370.000		205.000
200000		450.000		555.000		490.000		335.000		345.000		400.000		460.000		335.000		525.000		480.000
300000		525.000		515.000		560.000		365.000		575.000		505.000		470.000		400.000		555.000		485.000
400000		530.000		550.000		570.000		465.000		470.000		505.000		520.000		390.000		600.000		525.000
500000		550.000		595.000		500.000		490.000		490.000		490.000		570.000		510.000		540.000		505.000
600000		575.000		630.000		515.000		435.000		635.000		590.000		640.000		585.000		645.000		475.000
700000		565.000		655.000		585.000		485.000		655.000		560.000		635.000		590.000		625.000		400.000
800000		580.000		625.000		655.000		485.000		555.000		570.000		600.000		550.000		590.000		470.000
900000		545.000		635.000		590.000		565.000		560.000		525.000		635.000		620.000		645.000		625.000
1000000		510.000		580.000		540.000		550.000		545.000		555.000		550.000		525.000		625.000		535.000
1100000		465.000		655.000		560.000		560.000		530.000		580.000		615.000		565.000		615.000		605.000
1200000		520.000		630.000		570.000		540.000		430.000		540.000		605.000		490.000		560.000		640.000
1300000		535.000		660.000		545.000		545.000		545.000		550.000		655.000		560.000		665.000		615.000
1400000		585.000		610.000		585.000		490.000		595.000		600.000		555.000		670.000		635.000		665.000
1500000		560.000		605.000		580.000		460.000		580.000		530.000		585.000		630.000		570.000		685.000
1600000		555.000		570.000		585.000		450.000		620.000		560.000		635.000		630.000		595.000		625.000
1700000		575.000		580.000		615.000		520.000		555.000		530.000		470.000		650.000		610.000		630.000
1800000		565.000		660.000		635.000		510.000		660.000		585.000		600.000		585.000		595.000		580.000
1900000		580.000		680.000		550.000		510.000		670.000		550.000		515.000		580.000		585.000		670.000
2000000		550.000		655.000		595.000		465.000		590.000		545.000		510.000		580.000		650.000		540.000
2100000		545.000		700.000		600.000		505.000		650.000		555.000		630.000		585.000		580.000		585.000
2200000		535.000		595.000		590.000		510.000		640.000		620.000		490.000		680.000		615.000		690.000
2300000		570.000		620.000		655.000		490.000		655.000		585.000		560.000		650.000		545.000		645.000
2400000		580.000		630.000		610.000		535.000		740.000		630.000		715.000		650.000		620.000		685.000
2500000		575.000		695.000		595.000		550.000		600.000		595.000		695.000		650.000		565.000		725.000
--------------------
Env: Atari-Kangaroo-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		60.000		40.000		60.000		40.000		20.000		100.000		20.000		80.000		60.000		0.000
100000		840.000		400.000		420.000		500.000		0.000		80.000		600.000		460.000		600.000		4220.000
200000		6060.000	600.000		600.000		600.000		800.000		860.000		600.000		600.000		600.000		10900.000
300000		7140.000	600.000		600.000		600.000		1180.000	1400.000	600.000		520.000		600.000		9460.000
400000		5980.000	600.000		920.000		600.000		1240.000	1200.000	600.000		600.000		600.000		7280.000
500000		6800.000	500.000		7260.000	600.000		2880.000	1620.000	600.000		640.000		560.000		4270.000
600000		7680.000	600.000		9580.000	600.000		3620.000	1660.000	600.000		940.000		6960.000	13480.000
700000		7600.000	600.000		6940.000	600.000		3160.000	1880.000	600.000		720.000		7960.000	14080.000
800000		5080.000	600.000		7780.000	600.000		3620.000	1820.000	600.000		680.000		8480.000	10300.000
900000		7900.000	600.000		9780.000	600.000		3480.000	1840.000	600.000		1060.000	6420.000	12480.000
1000000		7140.000	580.000		9420.000	580.000		3580.000	1700.000	1380.000	5990.000	6200.000	11760.000
1100000		6060.000	540.000		10420.000	600.000		3620.000	1900.000	6560.000	9240.000	6560.000	14040.000
1200000		7330.000	600.000		10520.000	5820.000	3600.000	1840.000	10890.000	7770.000	6100.000	13320.000
1300000		7760.000	600.000		9780.000	10020.000	3530.000	2120.000	9320.000	10030.000	8900.000	14200.000
1400000		7900.000	600.000		11980.000	9780.000	3700.000	1900.000	10620.000	6760.000	10860.000	13680.000
1500000		7480.000	600.000		11600.000	7800.000	4070.000	1880.000	9190.000	9740.000	12400.000	13760.000
1600000		7900.000	3300.000	9050.000	10720.000	3280.000	2840.000	10960.000	7550.000	12360.000	14700.000
1700000		7180.000	8520.000	12920.000	9400.000	4400.000	3020.000	10320.000	9270.000	12300.000	14100.000
1800000		6100.000	8980.000	11440.000	10560.000	3620.000	3060.000	10060.000	13660.000	12190.000	13860.000
1900000		7900.000	10500.000	12620.000	9540.000	5160.000	2780.000	10880.000	13910.000	7180.000	12700.000
2000000		7900.000	10620.000	12810.000	9480.000	4360.000	2780.000	10880.000	9530.000	10680.000	11720.000
2100000		7040.000	10240.000	8220.000	9460.000	5570.000	3780.000	11200.000	11100.000	3670.000	12840.000
2200000		7090.000	10320.000	12890.000	9380.000	6680.000	3660.000	8340.000	12340.000	11880.000	12040.000
2300000		6030.000	10960.000	9400.000	8960.000	7280.000	3560.000	9360.000	12580.000	13930.000	13800.000
2400000		7180.000	10100.000	9800.000	9900.000	8170.000	3010.000	5580.000	13160.000	11040.000	11220.000
2500000		5920.000	11170.000	11910.000	9410.000	6970.000	3540.000	11200.000	12180.000	12690.000	13080.000
--------------------
Env: Atari-Krull-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		912.000		925.000		2550.000	1150.000	39.000		3050.000	2704.000	2766.000	2640.000	89.000
100000		7622.000	8067.000	6922.000	6383.000	7268.000	6579.000	7150.000	6985.000	6326.000	5414.000
200000		7773.000	7872.000	7545.000	6550.000	7196.000	7263.000	8265.000	6524.000	7991.000	7190.000
300000		7179.000	9080.000	7390.000	6886.000	8052.000	7955.000	8635.000	7150.000	8546.000	7916.000
400000		7043.000	8269.000	9198.000	6801.000	9122.000	7792.000	8341.000	7742.000	9071.000	8254.000
500000		8079.000	9733.000	9428.000	6916.000	9313.000	9331.000	8426.000	8371.000	8858.000	8826.000
600000		7463.000	9926.000	9141.000	8549.000	8633.000	9960.000	8975.000	8802.000	8689.000	9290.000
700000		7643.000	9384.000	8509.000	8586.000	8892.000	8838.000	9303.000	7204.000	9332.000	8662.000
800000		8165.000	10504.000	7308.000	7765.000	9074.000	8874.000	8647.000	8599.000	8624.000	8653.000
900000		7599.000	7996.000	9348.000	9420.000	9084.000	9638.000	9922.000	7503.000	9614.000	9005.000
1000000		7232.000	8963.000	8938.000	8011.000	10130.000	8865.000	9417.000	8407.000	8525.000	8115.000
1100000		9078.000	8868.000	9244.000	8771.000	9207.000	9180.000	8940.000	8873.000	9526.000	9672.000
1200000		8347.000	9716.000	8471.000	8490.000	7964.000	8729.000	9553.000	8349.000	8631.000	8413.000
1300000		8646.000	8597.000	9674.000	8816.000	7723.000	9777.000	10041.000	8767.000	8881.000	8796.000
1400000		8573.000	9964.000	8975.000	9028.000	8163.000	9722.000	8909.000	9162.000	8408.000	8261.000
1500000		9656.000	8139.000	8911.000	7809.000	9962.000	9974.000	9203.000	8721.000	8878.000	7811.000
1600000		9562.000	8659.000	9791.000	7726.000	9364.000	9090.000	9578.000	6434.000	8568.000	7055.000
1700000		8380.000	9409.000	8471.000	8702.000	10065.000	10110.000	8290.000	9161.000	8433.000	8434.000
1800000		8486.000	8767.000	9752.000	9172.000	9618.000	8343.000	8452.000	9773.000	9068.000	8751.000
1900000		9495.000	9064.000	9237.000	7923.000	9478.000	10744.000	10052.000	8861.000	9732.000	7329.000
2000000		8744.000	9436.000	7436.000	8715.000	9512.000	10514.000	9685.000	9183.000	9881.000	9833.000
2100000		9656.000	9377.000	8591.000	9836.000	8737.000	7975.000	10503.000	10011.000	8872.000	9816.000
2200000		9366.000	9789.000	10099.000	9635.000	8698.000	10146.000	8882.000	8326.000	9865.000	9537.000
2300000		7705.000	8998.000	9706.000	8385.000	9204.000	8869.000	9340.000	9182.000	8553.000	7726.000
2400000		9615.000	9499.000	7683.000	8857.000	10275.000	8747.000	7997.000	8131.000	9578.000	10182.000
2500000		9159.000	8230.000	10009.000	9381.000	10421.000	9904.000	10494.000	8119.000	7314.000	10066.000
--------------------
Env: Atari-KungFuMaster-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		810.000		350.000		190.000		0.000		840.000		100.000		100.000		110.000		410.000		580.000
100000		11840.000	16880.000	4020.000	12460.000	21560.000	20440.000	5040.000	10010.000	7980.000	23240.000
200000		12980.000	20100.000	15020.000	22010.000	27600.000	27300.000	7170.000	10850.000	13640.000	18970.000
300000		17330.000	21590.000	12260.000	23720.000	21790.000	20900.000	10290.000	10130.000	12610.000	19160.000
